placeDcid,placeName,Date:Mean_Rainfall,Value:Mean_Rainfall,Source:Mean_Rainfall
country/ISL,Iceland,2024-06-27,2.10417,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/ISL,Iceland,2024-06-28,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/ITA,Italy,2024-06-13,0.106175,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/ITA,Italy,2024-06-14,0.000440141,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/ITA,Italy,2024-06-15,0.0529661,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/ITA,Italy,2024-06-16,0.0505319,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/ITA,Italy,2024-06-17,0.122321,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/ITA,Italy,2024-06-18,0.00125,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/ITA,Italy,2024-06-19,0.00446429,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/ITA,Italy,2024-06-20,0.00183824,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/ITA,Italy,2024-06-21,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/ITA,Italy,2024-06-22,0.00347222,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/ITA,Italy,2024-06-23,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/ITA,Italy,2024-06-24,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/ITA,Italy,2024-06-25,0.0803571,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/ITA,Italy,2024-06-26,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/ITA,Italy,2024-06-27,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/ITA,Italy,2024-06-28,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/JEY,Jersey,2024-06-13,0.340738,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/JEY,Jersey,2024-06-14,0.565141,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/JEY,Jersey,2024-06-15,0.37447,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/JEY,Jersey,2024-06-16,0.808511,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/JEY,Jersey,2024-06-17,0.208036,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/JEY,Jersey,2024-06-18,0.33625,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/JEY,Jersey,2024-06-19,0.110119,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/JEY,Jersey,2024-06-20,0.264706,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/JEY,Jersey,2024-06-21,0.0697115,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/JEY,Jersey,2024-06-22,0.0347222,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/JEY,Jersey,2024-06-23,0.221591,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/JEY,Jersey,2024-06-24,0.236111,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/JEY,Jersey,2024-06-25,0.0982143,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/JEY,Jersey,2024-06-26,0.1375,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/JEY,Jersey,2024-06-27,0.583333,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/JEY,Jersey,2024-06-28,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/KAZ,Kazakhstan,2024-06-13,0.0271084,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/KAZ,Kazakhstan,2024-06-14,0.0022007,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/KAZ,Kazakhstan,2024-06-15,0.0095339,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/KAZ,Kazakhstan,2024-06-16,0.00265957,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/KAZ,Kazakhstan,2024-06-17,0.103571,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/KAZ,Kazakhstan,2024-06-18,0.00875,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/KAZ,Kazakhstan,2024-06-19,0.0729167,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/KAZ,Kazakhstan,2024-06-20,0.0661765,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/KAZ,Kazakhstan,2024-06-21,0.0192308,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/KAZ,Kazakhstan,2024-06-22,0.00694444,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/KAZ,Kazakhstan,2024-06-23,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/KAZ,Kazakhstan,2024-06-24,0.00694444,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/KAZ,Kazakhstan,2024-06-25,0.00892857,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/KAZ,Kazakhstan,2024-06-26,0.1125,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/KAZ,Kazakhstan,2024-06-27,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/KAZ,Kazakhstan,2024-06-28,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LIE,Liechtenstein,2024-06-13,0.846009,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LIE,Liechtenstein,2024-06-14,0.242518,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LIE,Liechtenstein,2024-06-15,1.51801,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LIE,Liechtenstein,2024-06-16,1.14229,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LIE,Liechtenstein,2024-06-17,0.644643,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LIE,Liechtenstein,2024-06-18,0.56875,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LIE,Liechtenstein,2024-06-19,1.15476,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LIE,Liechtenstein,2024-06-20,1.98162,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LIE,Liechtenstein,2024-06-21,1.88462,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LIE,Liechtenstein,2024-06-22,0.875,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LIE,Liechtenstein,2024-06-23,1,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LIE,Liechtenstein,2024-06-24,0.756944,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LIE,Liechtenstein,2024-06-25,0.482143,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LIE,Liechtenstein,2024-06-26,0.35,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LIE,Liechtenstein,2024-06-27,0.270833,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LIE,Liechtenstein,2024-06-28,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LTU,Lithuania,2024-06-13,0.80497,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LTU,Lithuania,2024-06-14,0.751761,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LTU,Lithuania,2024-06-15,0.110699,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LTU,Lithuania,2024-06-16,0.228723,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LTU,Lithuania,2024-06-17,0.495536,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LTU,Lithuania,2024-06-18,0.4375,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LTU,Lithuania,2024-06-19,1.1131,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LTU,Lithuania,2024-06-20,0.501838,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LTU,Lithuania,2024-06-21,0.144231,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LTU,Lithuania,2024-06-22,1.20486,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LTU,Lithuania,2024-06-23,1.01136,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LTU,Lithuania,2024-06-24,0.118056,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LTU,Lithuania,2024-06-25,0.0714286,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LTU,Lithuania,2024-06-26,0.775,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LTU,Lithuania,2024-06-27,0.208333,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LTU,Lithuania,2024-06-28,0.3125,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LUX,Luxembourg,2024-06-13,0.277108,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LUX,Luxembourg,2024-06-14,0.447623,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LUX,Luxembourg,2024-06-15,1.64248,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LUX,Luxembourg,2024-06-16,0.367021,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LUX,Luxembourg,2024-06-17,0.659821,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LUX,Luxembourg,2024-06-18,0.74125,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LUX,Luxembourg,2024-06-19,2.22917,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LUX,Luxembourg,2024-06-20,0.542279,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LUX,Luxembourg,2024-06-21,1.58413,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LUX,Luxembourg,2024-06-22,0.65625,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LUX,Luxembourg,2024-06-23,0.267045,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LUX,Luxembourg,2024-06-24,1.20139,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LUX,Luxembourg,2024-06-25,0.473214,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LUX,Luxembourg,2024-06-26,1.0625,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LUX,Luxembourg,2024-06-27,1.8125,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LUX,Luxembourg,2024-06-28,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LVA,Latvia,2024-06-13,0.230045,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LVA,Latvia,2024-06-14,0.698944,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LVA,Latvia,2024-06-15,0.121292,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LVA,Latvia,2024-06-16,0.396277,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LVA,Latvia,2024-06-17,0.401786,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LVA,Latvia,2024-06-18,0.59375,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LVA,Latvia,2024-06-19,0.578869,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LVA,Latvia,2024-06-20,0.505515,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LVA,Latvia,2024-06-21,0.432692,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LVA,Latvia,2024-06-22,0.930556,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LVA,Latvia,2024-06-23,1.125,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LVA,Latvia,2024-06-24,0.777778,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LVA,Latvia,2024-06-25,0.375,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LVA,Latvia,2024-06-26,0.3625,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LVA,Latvia,2024-06-27,0.0416667,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/LVA,Latvia,2024-06-28,1.3125,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MCO,Monaco,2024-06-13,0.28238,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MCO,Monaco,2024-06-14,0.105634,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MCO,Monaco,2024-06-15,0.0370763,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MCO,Monaco,2024-06-16,0.0246011,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MCO,Monaco,2024-06-17,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MCO,Monaco,2024-06-18,0.02,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MCO,Monaco,2024-06-19,0.340774,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MCO,Monaco,2024-06-20,0.613971,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MCO,Monaco,2024-06-21,0.105769,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MCO,Monaco,2024-06-22,0.00694444,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MCO,Monaco,2024-06-23,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MCO,Monaco,2024-06-24,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MCO,Monaco,2024-06-25,0.0446429,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MCO,Monaco,2024-06-26,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MCO,Monaco,2024-06-27,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MCO,Monaco,2024-06-28,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MDA,Moldova,2024-06-13,1.30949,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MDA,Moldova,2024-06-14,0.658891,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MDA,Moldova,2024-06-15,0.133475,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MDA,Moldova,2024-06-16,0.121011,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MDA,Moldova,2024-06-17,0.353571,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MDA,Moldova,2024-06-18,0.11125,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MDA,Moldova,2024-06-19,0.0684524,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MDA,Moldova,2024-06-20,0.137868,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MDA,Moldova,2024-06-21,0.451923,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MDA,Moldova,2024-06-22,0.267361,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MDA,Moldova,2024-06-23,0.210227,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MDA,Moldova,2024-06-24,0.333333,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MDA,Moldova,2024-06-25,0.491071,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MDA,Moldova,2024-06-26,0.0625,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MDA,Moldova,2024-06-27,0.625,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MDA,Moldova,2024-06-28,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MKD,Macedonia [FYROM],2024-06-13,0.0726657,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MKD,Macedonia [FYROM],2024-06-14,0.746039,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MKD,Macedonia [FYROM],2024-06-15,0.028072,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MKD,Macedonia [FYROM],2024-06-16,0.00531915,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MKD,Macedonia [FYROM],2024-06-17,0.10625,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MKD,Macedonia [FYROM],2024-06-18,0.2625,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MKD,Macedonia [FYROM],2024-06-19,0.21875,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MKD,Macedonia [FYROM],2024-06-20,0.163603,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MKD,Macedonia [FYROM],2024-06-21,0.165865,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MKD,Macedonia [FYROM],2024-06-22,0.486111,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MKD,Macedonia [FYROM],2024-06-23,1.09659,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MKD,Macedonia [FYROM],2024-06-24,0.576389,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MKD,Macedonia [FYROM],2024-06-25,0.883929,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MKD,Macedonia [FYROM],2024-06-26,1.4625,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MKD,Macedonia [FYROM],2024-06-27,0.0416667,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MKD,Macedonia [FYROM],2024-06-28,0.25,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MLT,Malta,2024-06-13,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MLT,Malta,2024-06-14,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MLT,Malta,2024-06-15,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MLT,Malta,2024-06-16,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MLT,Malta,2024-06-17,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MLT,Malta,2024-06-18,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MLT,Malta,2024-06-19,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MLT,Malta,2024-06-20,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MLT,Malta,2024-06-21,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MLT,Malta,2024-06-22,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MLT,Malta,2024-06-23,0.0170455,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MLT,Malta,2024-06-24,0.159722,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MLT,Malta,2024-06-25,0.303571,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MLT,Malta,2024-06-26,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MLT,Malta,2024-06-27,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MLT,Malta,2024-06-28,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MNE,Montenegro,2024-06-13,0.420181,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MNE,Montenegro,2024-06-14,1.70599,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MNE,Montenegro,2024-06-15,0.0789195,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MNE,Montenegro,2024-06-16,0.179521,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MNE,Montenegro,2024-06-17,0.249107,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MNE,Montenegro,2024-06-18,0.6725,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MNE,Montenegro,2024-06-19,0.541667,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MNE,Montenegro,2024-06-20,0.428309,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MNE,Montenegro,2024-06-21,0.555288,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MNE,Montenegro,2024-06-22,0.857639,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MNE,Montenegro,2024-06-23,0.920455,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MNE,Montenegro,2024-06-24,1.30556,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MNE,Montenegro,2024-06-25,4.125,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MNE,Montenegro,2024-06-26,0.8125,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MNE,Montenegro,2024-06-27,0.916667,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MNE,Montenegro,2024-06-28,0.25,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MTQ,Martinique,2024-06-13,0.313253,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MTQ,Martinique,2024-06-14,0.272887,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MTQ,Martinique,2024-06-15,0.227225,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MTQ,Martinique,2024-06-16,0.886303,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MTQ,Martinique,2024-06-17,1.13482,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MTQ,Martinique,2024-06-18,1.02125,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MTQ,Martinique,2024-06-19,0.508929,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MTQ,Martinique,2024-06-20,0.606618,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MTQ,Martinique,2024-06-21,0.889423,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MTQ,Martinique,2024-06-22,0.666667,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MTQ,Martinique,2024-06-23,0.681818,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MTQ,Martinique,2024-06-24,1.51389,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MTQ,Martinique,2024-06-25,0.339286,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MTQ,Martinique,2024-06-26,0.1875,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MTQ,Martinique,2024-06-27,0.3125,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MTQ,Martinique,2024-06-28,0.1875,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MYT,Mayotte,2024-06-13,0.0658886,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MYT,Mayotte,2024-06-14,0.25044,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MYT,Mayotte,2024-06-15,0.168962,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MYT,Mayotte,2024-06-16,0.511303,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MYT,Mayotte,2024-06-17,0.476786,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MYT,Mayotte,2024-06-18,0.135,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MYT,Mayotte,2024-06-19,0.13244,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MYT,Mayotte,2024-06-20,0.0110294,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MYT,Mayotte,2024-06-21,0.0336538,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MYT,Mayotte,2024-06-22,0.0451389,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MYT,Mayotte,2024-06-23,0.0625,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MYT,Mayotte,2024-06-24,0.0208333,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MYT,Mayotte,2024-06-25,0.0892857,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MYT,Mayotte,2024-06-26,0.025,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MYT,Mayotte,2024-06-27,1.375,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/MYT,Mayotte,2024-06-28,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/NLD,Netherlands,2024-06-13,0.141943,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/NLD,Netherlands,2024-06-14,0.537412,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/NLD,Netherlands,2024-06-15,1.03284,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/NLD,Netherlands,2024-06-16,0.539894,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/NLD,Netherlands,2024-06-17,1.01875,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/NLD,Netherlands,2024-06-18,0.45375,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/NLD,Netherlands,2024-06-19,1.36607,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/NLD,Netherlands,2024-06-20,0.148897,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/NLD,Netherlands,2024-06-21,0.0649038,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/NLD,Netherlands,2024-06-22,0.350694,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/NLD,Netherlands,2024-06-23,0.159091,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/NLD,Netherlands,2024-06-24,0.916667,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/NLD,Netherlands,2024-06-25,0.508929,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/NLD,Netherlands,2024-06-26,0.125,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/NLD,Netherlands,2024-06-27,0.0208333,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/NLD,Netherlands,2024-06-28,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/NOR,Norway,2024-06-13,1.0994,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/NOR,Norway,2024-06-14,0.290493,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/NOR,Norway,2024-06-15,1.94968,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/NOR,Norway,2024-06-16,2.00199,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/NOR,Norway,2024-06-17,0.541071,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/NOR,Norway,2024-06-18,0.355,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/NOR,Norway,2024-06-19,0.30506,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/NOR,Norway,2024-06-20,0.492647,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/NOR,Norway,2024-06-21,0.0649038,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/NOR,Norway,2024-06-22,0.534722,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/NOR,Norway,2024-06-23,0.0511364,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/NOR,Norway,2024-06-24,0.131944,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
