placeDcid,placeName,Date:UnemploymentRate_Person,Value:UnemploymentRate_Person,Source:UnemploymentRate_Person,Date:dc/nm9hcklgg5zb3,Value:dc/nm9hcklgg5zb3,Source:dc/nm9hcklgg5zb3
country/IRL,Ireland,2017-07,6.7,https://ec.europa.eu/eurostat/data/database,,,
country/IRL,Ireland,2017-08,6.6,https://ec.europa.eu/eurostat/data/database,,,
country/IRL,Ireland,2017-09,6.6,https://ec.europa.eu/eurostat/data/database,,,
country/IRL,Ireland,2017-10,6.5,https://ec.europa.eu/eurostat/data/database,,,
country/IRL,Ireland,2017-11,6.3,https://ec.europa.eu/eurostat/data/database,,,
country/IRL,Ireland,2017-12,6.2,https://ec.europa.eu/eurostat/data/database,,,
country/IRL,Ireland,,,,2018,2251530,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/IRL,Ireland,2018-01,6,https://ec.europa.eu/eurostat/data/database,,,
country/IRL,Ireland,2018-02,5.9,https://ec.europa.eu/eurostat/data/database,,,
country/IRL,Ireland,2018-03,5.9,https://ec.europa.eu/eurostat/data/database,,,
country/IRL,Ireland,2018-04,5.9,https://ec.europa.eu/eurostat/data/database,,,
country/IRL,Ireland,2018-05,5.9,https://ec.europa.eu/eurostat/data/database,,,
country/IRL,Ireland,2018-06,5.8,https://ec.europa.eu/eurostat/data/database,,,
country/IRL,Ireland,2018-07,5.7,https://ec.europa.eu/eurostat/data/database,,,
country/IRL,Ireland,2018-08,5.7,https://ec.europa.eu/eurostat/data/database,,,
country/IRL,Ireland,2018-09,5.6,https://ec.europa.eu/eurostat/data/database,,,
country/IRL,Ireland,2018-10,5.7,https://ec.europa.eu/eurostat/data/database,,,
country/IRL,Ireland,2018-11,5.6,https://ec.europa.eu/eurostat/data/database,,,
country/IRL,Ireland,2018-12,5.5,https://ec.europa.eu/eurostat/data/database,,,
country/IRL,Ireland,,,,2019,2318220,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/IRL,Ireland,2019-01,5.1,https://ec.europa.eu/eurostat/data/database,,,
country/IRL,Ireland,2019-02,5,https://ec.europa.eu/eurostat/data/database,,,
country/IRL,Ireland,2019-03,5,https://ec.europa.eu/eurostat/data/database,,,
country/IRL,Ireland,2019-04,5.2,https://ec.europa.eu/eurostat/data/database,,,
country/IRL,Ireland,2019-05,5.2,https://ec.europa.eu/eurostat/data/database,,,
country/IRL,Ireland,2019-06,5.2,https://ec.europa.eu/eurostat/data/database,,,
country/IRL,Ireland,2019-07,5.1,https://ec.europa.eu/eurostat/data/database,,,
country/IRL,Ireland,2019-08,4.9,https://ec.europa.eu/eurostat/data/database,,,
country/IRL,Ireland,2019-09,4.8,https://ec.europa.eu/eurostat/data/database,,,
country/IRL,Ireland,2019-10,4.7,https://ec.europa.eu/eurostat/data/database,,,
country/IRL,Ireland,2019-11,4.7,https://ec.europa.eu/eurostat/data/database,,,
country/IRL,Ireland,2019-12,4.7,https://ec.europa.eu/eurostat/data/database,,,
country/IRL,Ireland,,,,2020,2252620,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/IRL,Ireland,2020-01,4.9,https://ec.europa.eu/eurostat/data/database,,,
country/IRL,Ireland,2020-02,4.8,https://ec.europa.eu/eurostat/data/database,,,
country/IRL,Ireland,2020-03,5.2,https://ec.europa.eu/eurostat/data/database,,,
country/IRL,Ireland,2020-04,5,https://ec.europa.eu/eurostat/data/database,,,
country/IRL,Ireland,2020-05,5,https://ec.europa.eu/eurostat/data/database,,,
country/IRL,Ireland,2020-06,4.6,https://ec.europa.eu/eurostat/data/database,,,
country/IRL,Ireland,2020-07,5,https://ec.europa.eu/eurostat/data/database,,,
country/IRL,Ireland,,,,2021,2388720,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/IRL,Ireland,,,,2022,2546850,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/ISL,Iceland,2015-01,4.4,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2015-02,4.3,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2015-03,4.2,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2015-04,4.2,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2015-05,4.1,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2015-06,4,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2015-07,3.9,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2015-08,3.9,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2015-09,3.8,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2015-10,3.7,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2015-11,3.6,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2015-12,3.4,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2016-01,3.3,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2016-02,3.3,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2016-03,3.3,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2016-04,3.2,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2016-05,3,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2016-06,3,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2016-07,2.9,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2016-08,2.9,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2016-09,2.9,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2016-10,2.9,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2016-11,2.9,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2016-12,2.9,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2017-01,2.9,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2017-02,2.8,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2017-03,2.8,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2017-04,2.8,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2017-05,2.9,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2017-06,2.9,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2017-07,3,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2017-08,3,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2017-09,3.1,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2017-10,3.2,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2017-11,3.2,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2017-12,3.2,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2018-01,3.2,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2018-02,3.1,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2018-03,3.1,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2018-04,3,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2018-05,2.9,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2018-06,2.8,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2018-07,2.7,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2018-08,2.7,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2018-09,2.7,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2018-10,2.7,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2018-11,2.8,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2018-12,2.9,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2019-01,3,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2019-02,3.1,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2019-03,3.2,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2019-04,3.3,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2019-05,3.4,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2019-06,3.4,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2019-07,3.4,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2019-08,3.5,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2019-09,3.5,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2019-10,3.5,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2019-11,3.6,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2019-12,3.5,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2020-01,3.8,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2020-02,3.9,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2020-03,3.5,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2020-04,3.9,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2020-05,4.5,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2020-06,4.5,https://ec.europa.eu/eurostat/data/database,,,
country/ISL,Iceland,2020-07,5,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,,,,2015,24516200,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/ITA,Italy,2015-01,12.3,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2015-02,12.3,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2015-03,12.5,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2015-04,12.2,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2015-05,12.2,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2015-06,12.2,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2015-07,11.7,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2015-08,11.5,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2015-09,11.4,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2015-10,11.6,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2015-11,11.4,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2015-12,11.6,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,,,,2016,24848700,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/ITA,Italy,2016-01,11.5,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2016-02,11.7,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2016-03,11.5,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2016-04,11.7,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2016-05,11.6,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2016-06,11.7,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2016-07,11.6,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2016-08,11.5,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2016-09,11.8,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2016-10,11.7,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2016-11,11.9,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2016-12,11.7,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,,,,2017,25138300,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/ITA,Italy,2017-01,11.7,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2017-02,11.4,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2017-03,11.5,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2017-04,11.2,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2017-05,11.4,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2017-06,11.1,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2017-07,11.4,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2017-08,11.4,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2017-09,11.2,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2017-10,11.1,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2017-11,11,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2017-12,10.9,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,,,,2018,25371300,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/ITA,Italy,2018-01,11,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2018-02,10.8,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2018-03,10.9,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2018-04,11,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2018-05,10.6,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2018-06,10.8,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2018-07,10.4,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2018-08,10.2,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2018-09,10.3,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2018-10,10.7,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2018-11,10.5,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2018-12,10.3,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,,,,2019,25503900,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/ITA,Italy,2019-01,10.4,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2019-02,10.4,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2019-03,10.4,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2019-04,10.3,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2019-05,10.1,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2019-06,9.6,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2019-07,9.7,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2019-08,9.5,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2019-09,9.7,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2019-10,9.5,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2019-11,9.5,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2019-12,9.6,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,,,,2020,24956100,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/ITA,Italy,2020-01,9.6,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2020-02,9.4,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2020-03,8.5,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2020-04,7.3,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2020-05,8.5,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2020-06,9.3,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,2020-07,9.7,https://ec.europa.eu/eurostat/data/database,,,
country/ITA,Italy,,,,2021,25177000,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/ITA,Italy,,,,2022,25613700,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/LTU,Lithuania,,,,2015,1341330,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/LTU,Lithuania,2015-01,9.6,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2015-02,9.3,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2015-03,9,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2015-04,9.3,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2015-05,9.2,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2015-06,9.3,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2015-07,9.2,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2015-08,9.2,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2015-09,9.1,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2015-10,9.1,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2015-11,8.8,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2015-12,8.6,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,,,,2016,1371770,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/LTU,Lithuania,2016-01,8.1,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2016-02,8,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2016-03,8.1,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2016-04,7.9,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2016-05,8.3,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2016-06,8.1,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2016-07,8.1,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2016-08,7.9,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2016-09,7.7,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2016-10,7.6,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2016-11,7.6,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2016-12,7.6,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,,,,2017,1361890,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/LTU,Lithuania,2017-01,7.8,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2017-02,7.7,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2017-03,7.5,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2017-04,7.6,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2017-05,7.3,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2017-06,7,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2017-07,6.9,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2017-08,6.8,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2017-09,6.6,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2017-10,6.7,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2017-11,6.7,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2017-12,6.8,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,,,,2018,1380600,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/LTU,Lithuania,2018-01,6.6,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2018-02,6.6,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2018-03,6.6,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2018-04,6.1,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2018-05,5.9,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2018-06,6.1,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2018-07,6,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2018-08,5.9,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2018-09,6.2,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2018-10,6.2,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2018-11,5.9,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2018-12,6,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,,,,2019,1388540,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/LTU,Lithuania,2019-01,6.1,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2019-02,6,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2019-03,6,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2019-04,6,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2019-05,6.1,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2019-06,6.2,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2019-07,6.4,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2019-08,6.6,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2019-09,6.7,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2019-10,6.4,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2019-11,6.5,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2019-12,6.4,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,,,,2020,1366790,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/LTU,Lithuania,2020-01,6.1,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2020-02,6.3,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2020-03,6.6,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2020-04,7.8,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2020-05,8.5,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2020-06,8.8,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,2020-07,9,https://ec.europa.eu/eurostat/data/database,,,
country/LTU,Lithuania,,,,2021,1382860,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/LTU,Lithuania,,,,2022,1452800,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/LUX,Luxembourg,,,,2015,405240,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/LUX,Luxembourg,2015-01,6.3,https://ec.europa.eu/eurostat/data/database,,,
country/LUX,Luxembourg,2015-02,6.4,https://ec.europa.eu/eurostat/data/database,,,
country/LUX,Luxembourg,2015-03,6.4,https://ec.europa.eu/eurostat/data/database,,,
country/LUX,Luxembourg,2015-04,6.4,https://ec.europa.eu/eurostat/data/database,,,
country/LUX,Luxembourg,2015-05,6.6,https://ec.europa.eu/eurostat/data/database,,,
country/LUX,Luxembourg,2015-06,6.5,https://ec.europa.eu/eurostat/data/database,,,
country/LUX,Luxembourg,2015-07,6.5,https://ec.europa.eu/eurostat/data/database,,,
country/LUX,Luxembourg,2015-08,6.5,https://ec.europa.eu/eurostat/data/database,,,
country/LUX,Luxembourg,2015-09,6.5,https://ec.europa.eu/eurostat/data/database,,,
country/LUX,Luxembourg,2015-10,6.5,https://ec.europa.eu/eurostat/data/database,,,
country/LUX,Luxembourg,2015-11,6.5,https://ec.europa.eu/eurostat/data/database,,,
country/LUX,Luxembourg,2015-12,6.5,https://ec.europa.eu/eurostat/data/database,,,
country/LUX,Luxembourg,,,,2016,417520,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/LUX,Luxembourg,2016-01,6.4,https://ec.europa.eu/eurostat/data/database,,,
country/LUX,Luxembourg,2016-02,6.4,https://ec.europa.eu/eurostat/data/database,,,
country/LUX,Luxembourg,2016-03,6.4,https://ec.europa.eu/eurostat/data/database,,,
country/LUX,Luxembourg,2016-04,6.3,https://ec.europa.eu/eurostat/data/database,,,
country/LUX,Luxembourg,2016-05,6.3,https://ec.europa.eu/eurostat/data/database,,,
country/LUX,Luxembourg,2016-06,6.3,https://ec.europa.eu/eurostat/data/database,,,
country/LUX,Luxembourg,2016-07,6.2,https://ec.europa.eu/eurostat/data/database,,,
country/LUX,Luxembourg,2016-08,6.3,https://ec.europa.eu/eurostat/data/database,,,
country/LUX,Luxembourg,2016-09,6.4,https://ec.europa.eu/eurostat/data/database,,,
country/LUX,Luxembourg,2016-10,6.3,https://ec.europa.eu/eurostat/data/database,,,
country/LUX,Luxembourg,2016-11,6.3,https://ec.europa.eu/eurostat/data/database,,,
country/LUX,Luxembourg,2016-12,6.3,https://ec.europa.eu/eurostat/data/database,,,
country/LUX,Luxembourg,,,,2017,432190,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/LUX,Luxembourg,2017-01,6,https://ec.europa.eu/eurostat/data/database,,,
country/LUX,Luxembourg,2017-02,5.9,https://ec.europa.eu/eurostat/data/database,,,
country/LUX,Luxembourg,2017-03,5.7,https://ec.europa.eu/eurostat/data/database,,,
country/LUX,Luxembourg,2017-04,5.6,https://ec.europa.eu/eurostat/data/database,,,
country/LUX,Luxembourg,2017-05,5.5,https://ec.europa.eu/eurostat/data/database,,,
country/LUX,Luxembourg,2017-06,5.5,https://ec.europa.eu/eurostat/data/database,,,
country/LUX,Luxembourg,2017-07,5.6,https://ec.europa.eu/eurostat/data/database,,,
country/LUX,Luxembourg,2017-08,5.5,https://ec.europa.eu/eurostat/data/database,,,
country/LUX,Luxembourg,2017-09,5.5,https://ec.europa.eu/eurostat/data/database,,,
country/LUX,Luxembourg,2017-10,5.4,https://ec.europa.eu/eurostat/data/database,,,
country/LUX,Luxembourg,2017-11,5.4,https://ec.europa.eu/eurostat/data/database,,,
country/LUX,Luxembourg,2017-12,5.6,https://ec.europa.eu/eurostat/data/database,,,
country/LUX,Luxembourg,,,,2018,447720,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/LUX,Luxembourg,2018-01,5.4,https://ec.europa.eu/eurostat/data/database,,,
country/LUX,Luxembourg,2018-02,5.5,https://ec.europa.eu/eurostat/data/database,,,
